0110
0130
0141
0142
0261
0262
0263
0264
0265
0266
0271
0272
0273
0274
0275
0281
0291
0312
0313
031A
031B
0320
0325
0326
0330
0331
0334
0337
033A
033B
0340
041A
041B
0420
0430
0440
0450
0451
0452
0453
0454
0460
0461
0462
0470
0475
0479
0480
0482
0483
0484
0485
0486
0487
0488
0489
0495
0496
0497
0498
0510
051A
051B
0520
0530
0545
0550
0551
0552
0553
0554
0555
0556
0557
0558
0560
0580
0581
0583
0584
0610
0620
0630
0650
0710
0760
0810
0820
0850
0860
0865
0870
0880
0890
0895
0910
0915
0917
0918
0920
0925
0927
0928
0930
0935
0937
0938
1010
1020
1025
1030
1050
1055
1090
1101
1110
1120
1121
1122
1130
1135
1140
1150
1151
1152
1153
1154
1155
1156
1170
1185
1187
1192
1195
1200
1205
1206
1210
1220
1230
1235
1240
1241
1242
1245
1261
1263
1265
1305
1310
1320
1330
1335
1340
1345
1350
1360
1365
1370
1375
141A
141B
141C
142A
142B
1435
143A
143B
143C
1450
1460
1476
1477
1478
1479
1480
1481
1504
1505
1506
1507
1511
1512
1513
1515
1518
1519
1525
1530
1535
1536
1537
1540
1541
1544
1549
1562
1563
1564
1565
1566
1570
1573
1574
1576
1580
1581
1582
1585
1590
1599
1651
1661
1670
1680
1682
1710
1715
1720
1725
1726
1750
1751
1752
1753
1754
1755
1780
1790
1791
1792
1811
1812
1821
1822
1840
1850
1860
1900
2010
2011
2012
2013
2014
2015
2016
2017
2018
2019
2020
2021
2022
2023
2024
2025
2026
2027
2028
2029
2030
2031
2032
2033
2034
2040
2050
2070
2080
2090
2091
2092
2093
2094
2095
2110
2160
2170
2210
2220
2230
2240
2250
2251
2820
2825
2826
2830
2840
2850
2851
2860
2870
2890
2895
2896
2900
3000
3100
3200
3300
3400
3710
3720
3730
3731
3750
3751
3760
3800
3910
3920
3960
3961
3966
3970
3980
4210
4220
4230
4240
4255
4310
4386
4387
4388
4389
4510
4625
4650
4651
4652
4740
4750
4800
4810
4860
5000
5001
5002
5003
5004
5007
5009
500E
500N
5011
5013
501A
501H
502P
502R
502T
5110
5111
5112
5114
5121
5122
5130
5131
5132
iucr
